ChannelTitle,Title,Published_date,Views,Likes,Comments
alex analyst,shiny python components layouts customizing web app,2024-07-02,4283,132,8
blue brown,cute probability fact part,2024-09-10,79318,4420,48
blue brown,dp algorithm contact tracing via nicky case,2020-05-14,357234,23279,1575
freecodecamp org,oh zsh creator robby russell freecodecamp org podcast interview,2024-02-02,17745,317,20
freecodecamp org,learn html css full course beginners,2022-09-14,665367,19835,401
freecodecamp org,javascript dom manipulation full course beginners,2022-07-07,1077343,23278,626
freecodecamp org,advanced git tutorial interactive rebase cherry picking reflog submodules,2021-11-18,259137,7586,128
freecodecamp org,devops engineering course beginners,2021-06-15,1025583,23314,290
freecodecamp org,build career tech kurt kemple connects dots,2020-11-27,18887,683,29
freecodecamp org,devops prerequisites course getting started devops,2020-06-12,945516,17401,260
freecodecamp org,using css react part p live coding jesse,2018-06-05,1735,55,3
freecodecamp org,css js typing issues,2018-04-19,2040,36,1
freecodecamp org,alexa development full amazon echo tutorial course one video,2017-09-19,112872,1420,99
alex analyst,variables python python beginners,2022-10-25,112352,2478,62
alex analyst,best friends work together ft luke barousse,2022-10-04,15748,688,84
freecodecamp org,indie game dev jabrils talks ai anime freecodecamp podcast,2024-04-05,16306,313,24
freecodecamp org,dynamic programming java learn solve algorithmic problems coding challenges,2023-09-08,136098,3788,108
freecodecamp org,frontend web development bootcamp course javascript html css,2022-08-24,2970580,88648,1838
freecodecamp org,python tensorflow machine learning neural network text classification tutorial,2022-06-15,300744,8355,228
freecodecamp org,learn html full tutorial beginners,2022-03-08,3001195,57752,1808
freecodecamp org,great design user research design mobile app using figma,2022-02-02,342748,8003,205
freecodecamp org,gradio course create user interfaces machine learning models,2022-01-18,139407,3659,79
freecodecamp org,asynchronous javascript course async await promises callbacks,2021-06-22,680232,23766,1053
freecodecamp org,deep learning pytorch live course image classification cnns part,2020-06-13,52182,968,23
freecodecamp org,learn python building five games full course,2019-11-06,3100077,75159,3075
freecodecamp org,react component design dev p live coding jesse,2018-07-09,2224,50,5
freecodecamp org,full stack web app using vue js express js part sequelize,2017-09-06,116118,1183,327
freecodecamp org,full stack web app using vue js express js part intro,2017-09-03,420165,5706,425
freecodecamp org,react project day live coding jesse,2017-08-30,1961,26,3
freecodecamp org,maths programmers introduction discrete mathematics,2016-11-05,261467,4472,119
alex analyst,understanding data analyst salary offer know accepting,2022-02-01,21024,720,61
alex analyst,top major red flags job descriptions,2021-11-18,18336,961,71
freecodecamp org,passkey authentication express js docker web authentication api tutorial,2024-01-24,41187,943,42
freecodecamp org,prompt engineering web devs chatgpt bard tutorial,2023-10-10,135546,3114,140
freecodecamp org,ask question,2023-02-07,45496,962,22
freecodecamp org,machine learning everybody full course,2022-09-26,6494843,69231,1507
freecodecamp org,industry level rest api using net tutorial beginners,2022-08-01,271734,5330,216
freecodecamp org,figma tutorial ui design course beginners,2022-01-05,1669615,37619,1349
freecodecamp org,deep learning developers,2018-09-14,6876,182,4
freecodecamp org,html tutorial make super simple website,2018-04-25,3602096,77951,2377
freecodecamp org,networks lan,2016-09-23,29541,287,3
alex analyst,top common excel functions excel,2024-06-11,7135,339,8
alex analyst,first look analyst builder one platform data analysts beta launch coming soon,2023-10-10,32092,859,214
freecodecamp org,gamedev javascript kaboom js metroidvania game tutorial,2024-06-27,42794,1543,36
freecodecamp org,code reddit clone react next js firebase v chakra ui full course,2023-01-25,140295,3805,201
freecodecamp org,build api powered dashboards mongodb discord mail api,2022-06-24,94366,2384,60
freecodecamp org,automate python full course beginners,2022-06-20,1565932,42778,346
freecodecamp org,react golang jwt authentication tutorial,2021-02-26,131550,2949,110
freecodecamp org,web scraping python beautiful soup crash course,2020-11-18,1567858,34467,1040
freecodecamp org,react setup create react app p live coding jesse,2017-10-03,9216,112,21
freecodecamp org,react google analytics click tracking live coding jesse,2017-06-26,10768,76,20
freecodecamp org,tradeoff matrix agile software development,2017-06-16,8298,156,0
alex analyst,working big company vs small company told fortune data analyst,2020-01-25,15427,413,22
blue brown,even imagine,2023-12-16,1427518,84423,765
freecodecamp org,build dev portfolio game javascript course,2024-04-03,145254,5447,151
freecodecamp org,sql tutorial beginners technical interview questions solved,2023-05-09,298821,7529,144
freecodecamp org,web development python tutorial flask dynamic database driven web apps,2023-02-16,400570,7736,436
freecodecamp org,android studio tutorial build gps app,2021-01-26,249013,4597,242
freecodecamp org,start coding youtube channel tips bunch successful creators,2019-09-04,228169,9505,442
freecodecamp org,pricing table css tutorial day css days,2018-09-20,16972,333,9
freecodecamp org,responsive sortable table react p live coding jesse,2018-01-19,6122,49,1
freecodecamp org,react project day learning material ui live coding jesse,2017-07-21,24357,174,22
freecodecamp org,react initial setup live coding jesse,2017-05-09,6669,121,18
freecodecamp org,maths programmers sets complement involution laws,2016-12-03,9994,135,1
alex analyst,grow analytics career alteryx webinar oct tips break analytics,2021-10-26,11238,341,34
blue brown,well understand refraction optics puzzles,2023-12-03,741137,25308,1169
blue brown,gradient descent neural networks learn chapter deep learning,2017-10-16,7053161,150222,3183
blue brown,brachistochrone steven strogatz,2016-04-01,1307024,29964,1340
freecodecamp org,next js tailwind css mongodb project tutorial ticketing app,2023-10-20,186355,3970,125
freecodecamp org,api security pci compliance data security standard,2023-10-02,31914,996,24
freecodecamp org,learn typescript full course beginners,2021-03-15,343277,9857,313
freecodecamp org,sliding panels css tutorial day css days,2018-10-05,25745,428,13
freecodecamp org,google cloud storage stateless wordpress p live coding jesse,2018-05-29,2668,47,1
freecodecamp org,intro serverless basic tutorial,2018-05-04,9531,227,30
freecodecamp org,updating old react nextjs site p live coding jesse,2017-12-21,2004,33,2
freecodecamp org,populating nextjs pages wordpress data via graphql p live coding jesse,2017-12-14,4460,56,4
freecodecamp org,collatz tag system daily programmer,2017-07-15,2952,76,6
freecodecamp org,go back school get cs degree ask preethi,2017-06-30,74238,1442,153
freecodecamp org,variables beau teaches javascript,2017-03-01,173818,1539,45
alex analyst,first video,2023-09-25,8662,482,29
alex analyst,google bard got upgrade google new ai announcements,2023-05-12,33343,803,80
alex analyst,top tips using linkedin land job,2020-11-17,298921,11005,236
blue brown,e pi nontraditional take old version,2015-03-05,2676075,42578,2160
freecodecamp org,data science essentials crash course b testing case study,2024-04-16,55089,1413,26
freecodecamp org,microsoft amazon cto cassidoo freecodecamp podcast cassidy williams,2024-03-08,20537,382,24
freecodecamp org,python user interface project use pyqt code music player,2024-01-17,38367,1031,45
freecodecamp org,pandas python data analysis example full course beginners,2023-06-21,385489,9104,231
freecodecamp org,pointers c absolute beginners full course,2023-06-15,231162,7418,195
freecodecamp org,greedy algorithms tutorial solve coding challenges,2022-06-27,324768,10719,243
freecodecamp org,learn free university courses audit classes online,2022-02-16,203507,7618,188
freecodecamp org,microsoft excel tutorial beginners full course,2020-10-28,9472524,158127,2597
freecodecamp org,intro python livestream python basics sam,2020-07-07,377601,6728,150
freecodecamp org,unity c tutorial helicopter game cs intro game development,2019-02-08,42804,830,30
freecodecamp org,need jquery anymore,2018-09-05,19312,349,77
freecodecamp org,dangers web developer,2018-08-09,10100,217,27
freecodecamp org,javascript snake game tutorial using functional programming,2018-05-21,157023,3301,81
freecodecamp org,upgrading react apollo p live coding jesse,2018-03-26,1938,22,0
alex analyst,imposter syndrome tech alex analyst show episode,2020-10-08,7371,369,176
blue brown,medical test paradox well paradox,2024-01-15,9527330,438280,2757
freecodecamp org,calming web development colored markers,2023-08-08,45621,1475,13
freecodecamp org,unreal engine full course beginners,2023-01-11,1374389,40614,875
freecodecamp org,web app testing webdriverio crash course,2021-04-02,82879,1687,89
freecodecamp org,reactathon conference live stream day two,2020-12-08,19878,490,7
freecodecamp org,learn asp net core full course beginners tutorial,2020-02-05,1627315,20005,739
freecodecamp org,master coding interview,2019-04-12,123212,2775,80
freecodecamp org,breakout lua tutorial cs intro game development,2019-02-02,22667,412,32
freecodecamp org,spinners css tutorial day css days,2018-10-01,11877,282,14
freecodecamp org,serverless state union,2018-05-25,1872,44,0
freecodecamp org,sql server mysql via wordpressapi nodejs p live coding jesse,2017-12-12,3468,68,2
alex analyst,data analyst vs business analyst responsibilities salaries skills education,2023-09-12,44951,1599,101
alex analyst,inspecting web pages html web scraping python,2023-06-20,63612,1608,35
freecodecamp org,mongodb provider ef core c tutorial,2024-07-29,29662,779,36
freecodecamp org,pro designer gary simon talks freelance career tips podcast,2024-05-10,20764,466,11
freecodecamp org,ben awad gamedev sleeps hours every night productive quincy interviews,2024-04-26,28388,524,70
freecodecamp org,build virtual world filled self driving cars javascript tutorial,2023-12-12,207647,7754,343
freecodecamp org,beginner python projects,2022-08-29,728633,18971,270
freecodecamp org,pytorch deep learning full course tutorial,2020-04-30,829622,17687,377
freecodecamp org,sexy typography css tutorial day css days,2018-09-12,48726,879,39
freecodecamp org,build restful api using node express mongo,2018-09-06,163915,2502,110
freecodecamp org,react state management p live coding jesse,2018-04-13,2175,44,3
freecodecamp org,setting kanban board p live coding jesse,2017-10-18,8537,66,1
freecodecamp org,client side react form validation p live coding jesse,2017-09-05,4243,49,4
alex analyst,amazon web scraping using python data analyst portfolio project,2021-08-24,277706,6268,646
alex analyst,wife answers subscribers questions alex analyst show episode,2021-06-03,6352,241,108
blue brown,bayes theorem geometry changing beliefs,2019-12-22,4427902,126436,3763
freecodecamp org,learn rag scratch python ai tutorial langchain engineer,2024-04-17,357052,8985,133
freecodecamp org,go programming golang course bonus projects,2023-05-11,797241,16179,387
freecodecamp org,tensorflow lite edge devices tutorial,2021-10-19,82959,2126,62
freecodecamp org,user authentication web apps passport js node express,2021-03-16,419673,10905,316
freecodecamp org,git github beginners crash course,2020-05-28,4248472,94006,2901
freecodecamp org,wireframe website prototype webflow tutorial,2018-05-29,7649,122,3
freecodecamp org,brief history javascript talk brendan eich creator javascript,2018-04-27,12812,387,8
